Bus_num,Bus_Code,Voltage_Mag,Angle_Deg,Load_MW,Load_Mvar,Gen_MW,Gen_Mvar,GenQmax,GenQmin,posQc_negQc,ansVolage_Mag,ansAngle_Deg,ansLoad_MW,ansLoad_Mvar,ansGen_MW,ansGen_Mvar,Injected_MVAR
2,0,1,0,23,16,43,50,0,0,0,1.05083353081284,-1.02878424241441,23,16,43,50,0
3,0,1,0,29,25,0,0,0,0,0,1.03971418911005,-0.934322181981053,29,25,0,0,0
4,0,1,0,28,22,0,0,0,0,0,1.03169004327212,-0.819320076332454,28,22,0,0,0
1,1,1.08762121967296,0,0,0,0,0,0,0,0,1.08762121967296,0,0,0,84.3703389030306,-25.7497595819215,0
2,0,1,0,39,18,22,26,0,0,0,1.08276775636414,-3.15505177208629,39,18,22,26,0
3,0,1,0,43,8,0,0,0,0,0,1.06716073347393,-3.82464080087729,43,8,0,0,0
4,0,1,0,22,6,0,0,0,0,0,1.07066489817181,-4.36846427083388,22,6,0,0,0
1,1,1.03990340116507,0,0,0,0,0,0,0,0,1.03990340116507,0,0,0,47.0292787163447,-2.19812221233084,0
2,0,1,0,20,20,35,44,0,0,0,1.04032603097025,-1.58124629961298,20,20,35,44,0
3,0,1,0,37,20,0,0,0,0,0,1.01793504472424,-1.84210546008797,37,20,0,0,0
4,0,1,0,24,25,0,0,0,0,0,0.999532691834955,-3.67209957007463,24,25,0,0,0
1,1,1.05752418649024,0,0,0,0,0,0,0,0,1.05752418649024,0,0,0,82.3635094270479,-9.4652685987862,0
2,0,1,0,47,11,21,25,0,0,0,1.05783931710496,-5.80810879170896,47,11,21,25,0
3,0,1,0,29,19,0,0,0,0,0,1.0463384593783,-5.30259894587303,29,19,0,0,0
4,0,1,0,26,8,0,0,0,0,0,1.04175427186674,-6.69180419121489,26,8,0,0,0
1,1,1.07237106412847,0,0,0,0,0,0,0,0,1.07237106412847,0,0,0,100.322200895821,-26.4347608859037,0
2,0,1,0,33,7,20,37,0,0,0,1.07944674759212,-4.70298404583594,33,7,20,37,0
3,0,1,0,46,15,0,0,0,0,0,1.06585818776164,-5.06954033551712,46,15,0,0,0
4,0,1,0,39,24,0,0,0,0,0,1.04614279883785,-6.20377385936972,39,24,0,0,0
1,1,1.06325834987931,0,0,0,0,0,0,0,0,1.06325834987931,0,0,0,52.5568297187196,-16.0328685086949,0
2,0,1,0,42,20,40,45,0,0,0,1.07076698866972,-1.79500487626066,42,20,40,45,0
3,0,1,0,24,15,0,0,0,0,0,1.05795951335268,-1.96799164290498,24,15,0,0,0
4,0,1,0,26,11,0,0,0,0,0,1.06082074945951,-1.98938391848777,26,11,0,0,0
1,1,1.05436847586383,0,0,0,0,0,0,0,0,1.05436847586383,0,0,0,58.3602202858244,-32.5328748017029,0
2,0,1,0,24,11,33,43,0,0,0,1.09375109896004,-3.42672431455684,24,11,33,43,0
3,0,1,0,43,17,0,0,0,0,0,1.06007650712186,-3.98720557927176,43,17,0,0,0
4,0,1,0,23,13,0,0,0,0,0,1.07115811135062,-3.77515356859418,23,13,0,0,0
1,1,1.03762234082206,0,0,0,0,0,0,0,0,1.03762234082206,0,0,0,106.736370698355,8.94949520109263,0
2,0,1,0,47,16,24,20,0,0,0,0.992460166893635,-6.53280648274744,47,16,24,20,0
3,0,1,0,42,19,0,0,0,0,0,0.967648619089695,-8.30066497633953,42,19,0,0,0
4,0,1,0,37,10,0,0,0,0,0,0.957602352839678,-10.8245421843615,37,10,0,0,0
1,1,1.02348810411561,0,0,0,0,0,0,0,0,1.02348810411561,0,0,0,39.8997947363524,1.92855184104346,0
2,0,1,0,23,13,29,22,0,0,0,1.01394355416022,-1.52714393692455,23,13,29,22,0
3,0,1,0,21,18,0,0,0,0,0,0.985007183672703,-2.92106591694437,21,18,0,0,0
4,0,1,0,24,19,0,0,0,0,0,0.966915022499696,-4.22767628746149,24,19,0,0,0
1,1,1.02751988468258,0,0,0,0,0,0,0,0,1.02751988468258,0,0,0,68.9003682549725,-7.53739343827089,0
2,0,1,0,30,16,27,37,0,0,0,1.02260282997406,-2.06899935942197,30,16,27,37,0
3,0,1,0,26,24,0,0,0,0,0,1.0007371553425,-1.29621421409869,26,24,0,0,0
4,0,1,0,38,20,0,0,0,0,0,1.00013872501957,-2.71717793574097,38,20,0,0,0
1,1,1.01070692725064,0,0,0,0,0,0,0,0,1.01070692725064,0,0,0,82.9936368719367,-31.476640537011,0
2,0,1,0,38,14,37,35,0,0,0,1.03770965466432,-3.4743511965066,38,14,37,35,0
3,0,1,0,48,11,0,0,0,0,0,1.0157343873217,-4.08250871017119,48,11,0,0,0
4,0,1,0,33,5,0,0,0,0,0,1.02168979063743,-5.8685007944511,33,5,0,0,0
1,1,1.02497754321473,0,0,0,0,0,0,0,0,1.02497754321473,0,0,0,84.3069058870805,16.3428909932481,0
2,0,1,0,24,22,28,26,0,0,0,1.00540985475576,-1.61775654806311,24,22,28,26,0
3,0,1,0,38,17,0,0,0,0,0,0.995827281185837,-3.34928538663501,38,17,0,0,0
4,0,1,0,49,17,0,0,0,0,0,0.976844025753514,-5.56309634219097,49,17,0,0,0
1,1,1.08545451401617,0,0,0,0,0,0,0,0,1.08545451401617,0,0,0,51.668651080052,-1.22265909962742,0
2,0,1,0,22,20,32,30,0,0,0,1.0645607991884,-1.00475947046159,22,20,32,30,0
3,0,1,0,36,18,0,0,0,0,0,1.05242745832305,-0.980994884301995,36,18,0,0,0
4,0,1,0,24,18,0,0,0,0,0,1.03414316349137,-2.2612394563499,24,18,0,0,0
1,1,1.06967117342817,0,0,0,0,0,0,0,0,1.06967117342817,0,0,0,83.4306791275019,9.50478591384343,0
2,0,1,0,34,10,38,20,0,0,0,1.05203342914201,-2.83677450693234,34,10,38,20,0
3,0,1,0,48,24,0,0,0,0,0,1.03779560181585,-1.98069898157708,48,24,0,0,0
4,0,1,0,37,15,0,0,0,0,0,1.03187297756377,-2.75744016754544,37,15,0,0,0
1,1,1.07953973500154,0,0,0,0,0,0,0,0,1.07953973500154,0,0,0,76.6298023661377,-38.2528247625866,0
2,0,1,0,22,6,32,36,0,0,0,1.13224815524489,-5.26813001507335,22,6,32,36,0
3,0,1,0,42,15,0,0,0,0,0,1.10966605829268,-7.26619210646152,42,15,0,0,0
4,0,1,0,43,5,0,0,0,0,0,1.10349087093966,-7.90104560904883,43,5,0,0,0
1,1,1.02277337650134,0,0,0,0,0,0,0,0,1.02277337650134,0,0,0,71.5445236404725,-26.8550085885099,0
2,0,1,0,27,9,38,41,0,0,0,1.05047350698714,-5.69407545118453,27,9,38,41,0
3,0,1,0,38,6,0,0,0,0,0,1.03235059844003,-5.61078293383037,38,6,0,0,0
4,0,1,0,42,21,0,0,0,0,0,1.01438229997301,-6.69699979132213,42,21,0,0,0
1,1,1.0488430189424,0,0,0,0,0,0,0,0,1.0488430189424,0,0,0,81.1771133837606,-40.9189259664316,0
2,0,1,0,45,5,40,50,0,0,0,1.04186103565114,-1.64772919298025,45,5,40,50,0
3,0,1,0,49,5,0,0,0,0,0,1.03542035659157,-2.31461794440552,49,5,0,0,0
4,0,1,0,25,23,0,0,0,0,0,1.01124267212812,-3.45235772064038,25,23,0,0,0
1,1,1.05231953189295,0,0,0,0,0,0,0,0,1.05231953189295,0,0,0,67.6660101786239,-26.8988072618658,0
2,0,1,0,20,11,41,35,0,0,0,1.08687717354253,-4.37504368376146,20,11,41,35,0
3,0,1,0,40,22,0,0,0,0,0,1.05148793837425,-5.36510887458325,40,22,0,0,0
4,0,1,0,47,5,0,0,0,0,0,1.06289804484785,-5.77311284588933,47,5,0,0,0
1,1,1.06824428408748,0,0,0,0,0,0,0,0,1.06824428408748,0,0,0,76.5937408351749,-12.7146891514281,0
2,0,1,0,31,8,36,23,0,0,0,1.05875622083065,-4.40659933368858,31,8,36,23,0
3,0,1,0,42,24,0,0,0,0,0,1.03288490603254,-5.41107460199468,42,24,0,0,0
4,0,1,0,37,12,0,0,0,0,0,1.03882604596228,-4.86722373297988,37,12,0,0,0
1,1,1.04440334631336,0,0,0,0,0,0,0,0,1.04440334631336,0,0,0,93.5380391536366,8.47657174214671,0
2,0,1,0,47,17,27,23,0,0,0,1.00402939468052,-2.60360843605267,47,17,27,23,0
3,0,1,0,26,21,0,0,0,0,0,0.99371202503896,-0.834641482468798,26,21,0,0,0
4,0,1,0,43,20,0,0,0,0,0,0.957908867986682,-5.97466601361647,43,20,0,0,0
1,1,1.01216162666361,0,0,0,0,0,0,0,0,1.01216162666361,0,0,0,94.6621362876696,-20.1332224973552,0
2,0,1,0,50,14,29,42,0,0,0,0.997918577969499,-2.15213794529541,50,14,29,42,0
3,0,1,0,39,11,0,0,0,0,0,0.993523215418866,-1.86717638424908,39,11,0,0,0
4,0,1,0,32,24,0,0,0,0,0,0.96837950666719,-3.61339896975438,32,24,0,0,0
1,1,1.01118925630363,0,0,0,0,0,0,0,0,1.01118925630363,0,0,0,94.6598531435724,21.0903035255612,0
2,0,1,0,36,21,30,23,0,0,0,0.970269206030975,-8.99927164340584,36,21,30,23,0
3,0,1,0,50,14,0,0,0,0,0,0.955502898342779,-10.8007888258651,50,14,0,0,0
4,0,1,0,37,17,0,0,0,0,0,0.937963246391428,-12.5533435542827,37,17,0,0,0
1,1,1.01494387428613,0,0,0,0,0,0,0,0,1.01494387428613,0,0,0,36.3135427176928,-18.2053330016467,0
2,0,1,0,21,15,35,45,0,0,0,1.02964179518712,-0.582494198266506,21,15,35,45,0
3,0,1,0,25,23,0,0,0,0,0,0.989467622040708,-1.05929559501544,25,23,0,0,0
4,0,1,0,24,5,0,0,0,0,0,0.993112236736318,-2.46397001243828,24,5,0,0,0
1,1,1.03406599412003,0,0,0,0,0,0,0,0,1.03406599412003,0,0,0,33.7387958708113,-24.6126178921561,0
2,0,1,0,26,12,42,35,0,0,0,1.05234032449896,-1.09703715646497,26,12,42,35,0
3,0,1,0,27,19,0,0,0,0,0,1.02090179924524,-3.12191569241132,27,19,0,0,0
4,0,1,0,22,13,0,0,0,0,0,1.01397499595301,-4.02579321409342,22,13,0,0,0
1,1,1.01004041790702,0,0,0,0,0,0,0,0,1.01004041790702,0,0,0,84.8966728168481,10.2733516296748,0
2,0,1,0,39,20,49,23,0,0,0,0.989274469556204,-1.90657910465097,39,20,49,23,0
3,0,1,0,44,14,0,0,0,0,0,0.983049066361511,-0.811932067193491,44,14,0,0,0
4,0,1,0,48,23,0,0,0,0,0,0.962943196504317,-2.05612276171059,48,23,0,0,0
1,1,1.01736946747682,0,0,0,0,0,0,0,0,1.01736946747682,0,0,0,104.080303576864,-13.8878137849459,0
2,0,1,0,32,10,21,32,0,0,0,1.039568319687,-7.43028148999166,32,10,21,32,0
3,0,1,0,45,16,0,0,0,0,0,1.01278901223678,-7.62129571124401,45,16,0,0,0
4,0,1,0,46,9,0,0,0,0,0,1.0092657242361,-10.8853127438773,46,9,0,0,0
1,1,1.06068418341673,0,0,0,0,0,0,0,0,1.06068418341673,0,0,0,71.4363207081024,-12.3026998663986,0
2,0,1,0,42,21,39,22,0,0,0,1.05284305643995,-2.84928338796211,42,21,39,22,0
3,0,1,0,44,15,0,0,0,0,0,1.04367436279844,-3.42311139389354,44,15,0,0,0
4,0,1,0,23,6,0,0,0,0,0,1.04145535053487,-3.56965443078031,23,6,0,0,0
1,1,1.03326534607806,0,0,0,0,0,0,0,0,1.03326534607806,0,0,0,69.13835273093,-35.6772368810178,0
2,0,1,0,28,8,42,49,0,0,0,1.03478934264421,-2.36042094018852,28,8,42,49,0
3,0,1,0,34,11,0,0,0,0,0,1.00478707210032,-4.94135349221057,34,11,0,0,0
4,0,1,0,46,13,0,0,0,0,0,0.987944026148283,-7.03260632364725,46,13,0,0,0
1,1,1.06714546670175,0,0,0,0,0,0,0,0,1.06714546670175,0,0,0,75.0079678455678,18.0187333185568,0
2,0,1,0,35,22,32,28,0,0,0,1.03340420392782,-3.96055297052758,35,22,32,28,0
3,0,1,0,39,20,0,0,0,0,0,1.00939642754464,-5.61307952005966,39,20,0,0,0
4,0,1,0,31,20,0,0,0,0,0,1.00303235140653,-6.18209472476072,31,20,0,0,0
1,1,1.01074230154834,0,0,0,0,0,0,0,0,1.01074230154834,0,0,0,85.1209890837493,-19.636230099769,0
2,0,1,0,42,8,43,26,0,0,0,1.01674532548477,-2.9051935986163,42,8,43,26,0
3,0,1,0,47,11,0,0,0,0,0,0.977002364272195,-3.10128782120888,47,11,0,0,0
4,0,1,0,36,7,0,0,0,0,0,0.990869067609378,-6.49549212671006,36,7,0,0,0
1,1,1.04872223293149,0,0,0,0,0,0,0,0,1.04872223293149,0,0,0,69.6551880604512,-26.4221964516079,0
2,0,1,0,27,10,43,41,0,0,0,1.04860490106843,-4.61239249777591,27,10,43,41,0
3,0,1,0,42,18,0,0,0,0,0,1.04206891205083,-4.56004484551484,42,18,0,0,0
4,0,1,0,41,8,0,0,0,0,0,1.03166424800337,-7.1485481751876,41,8,0,0,0
1,1,1.02297765905365,0,0,0,0,0,0,0,0,1.02297765905365,0,0,0,81.9515764371377,-23.5074896059632,0
2,0,1,0,42,22,26,50,0,0,0,1.0429537420188,-5.75088604480849,42,22,26,50,0
3,0,1,0,24,8,0,0,0,0,0,1.01929536215731,-7.05083377909622,24,8,0,0,0
4,0,1,0,40,20,0,0,0,0,0,1.00804167575184,-7.55387143131554,40,20,0,0,0
1,1,1.02650026266215,0,0,0,0,0,0,0,0,1.02650026266215,0,0,0,63.4397877721719,-28.0775366534137,0
2,0,1,0,37,8,46,47,0,0,0,1.05213630518486,-3.63439039642966,37,8,46,47,0
3,0,1,0,22,14,0,0,0,0,0,1.01326431292243,-5.03288601033116,22,14,0,0,0
4,0,1,0,48,12,0,0,0,0,0,1.00580595230517,-7.67370355514425,48,12,0,0,0
1,1,1.07570125694803,0,0,0,0,0,0,0,0,1.07570125694803,0,0,0,53.0377655836981,-45.9051060269804,0
2,0,1,0,28,18,42,48,0,0,0,1.08348837104317,-1.31024871800871,28,18,42,48,0
3,0,1,0,34,5,0,0,0,0,0,1.07688056459574,-1.52636699281676,34,5,0,0,0
4,0,1,0,32,18,0,0,0,0,0,1.06566662253661,-2.89815379575301,32,18,0,0,0
1,1,1.06637417272176,0,0,0,0,0,0,0,0,1.06637417272176,0,0,0,92.4856588495663,8.54690563285523,0
2,0,1,0,43,23,30,21,0,0,0,1.03328879698802,-2.65588772437609,43,23,30,21,0
3,0,1,0,29,20,0,0,0,0,0,1.02767490701789,-2.17355428671656,29,20,0,0,0
4,0,1,0,47,7,0,0,0,0,0,1.01221583038813,-3.60939924857408,47,7,0,0,0
1,1,1.01857591811583,0,0,0,0,0,0,0,0,1.01857591811583,0,0,0,100.377671673839,-29.7567391147574,0
2,0,1,0,42,8,26,33,0,0,0,1.03121138893077,-2.96385744188012,42,8,26,33,0
3,0,1,0,49,10,0,0,0,0,0,1.00231019406825,-4.43691063892691,49,10,0,0,0
4,0,1,0,33,8,0,0,0,0,0,0.998976889137557,-5.7197178733826,33,8,0,0,0
1,1,1.00444672770771,0,0,0,0,0,0,0,0,1.00444672770771,0,0,0,66.3941230394317,-48.5689859962973,0
2,0,1,0,26,5,30,39,0,0,0,1.03166613121252,-3.91856688930975,26,5,30,39,0
3,0,1,0,41,12,0,0,0,0,0,1.01538132521058,-3.84002591698283,41,12,0,0,0
4,0,1,0,27,11,0,0,0,0,0,1.00992905544952,-5.43548389781984,27,11,0,0,0
1,1,1.04267977849151,0,0,0,0,0,0,0,0,1.04267977849151,0,0,0,101.360093383786,-27.279347273079,0
2,0,1,0,46,7,40,37,0,0,0,1.04203687374807,-1.16365973973303,46,7,40,37,0
3,0,1,0,50,22,0,0,0,0,0,1.02284617994213,-1.3295101637214,50,22,0,0,0
4,0,1,0,43,12,0,0,0,0,0,1.01862664803597,-2.38601055731196,43,12,0,0,0
1,1,1.01374725372117,0,0,0,0,0,0,0,0,1.01374725372117,0,0,0,71.7201982152927,-11.6692457442823,0
2,0,1,0,30,22,26,39,0,0,0,1.0185119121182,-4.73851580976347,30,22,26,39,0
3,0,1,0,27,10,0,0,0,0,0,1.00184318571978,-5.85306200423731,27,10,0,0,0
4,0,1,0,39,7,0,0,0,0,0,0.994173020195654,-7.6261317064042,39,7,0,0,0
1,1,1.02967597041775,0,0,0,0,0,0,0,0,1.02967597041775,0,0,0,113.636291912174,12.0393296062586,0
2,0,1,0,42,24,20,23,0,0,0,0.987585400649933,-3.58907052084662,42,24,20,23,0
3,0,1,0,48,21,0,0,0,0,0,0.978963229422316,-3.52803813657823,48,21,0,0,0
4,0,1,0,39,8,0,0,0,0,0,0.973161759244887,-4.85445681925143,39,8,0,0,0
1,1,1.01390294546318,0,0,0,0,0,0,0,0,1.01390294546318,0,0,0,36.0287881258639,-4.41334358649286,0
2,0,1,0,27,24,48,42,0,0,0,1.00935713928112,-2.38131327326202,27,24,48,42,0
3,0,1,0,29,24,0,0,0,0,0,0.999359742842484,-2.19846604893584,29,24,0,0,0
4,0,1,0,27,18,0,0,0,0,0,0.989091817311473,-2.48264514315099,27,18,0,0,0
1,1,1.00416752954135,0,0,0,0,0,0,0,0,1.00416752954135,0,0,0,92.2455606948704,-16.5019042055146,0
2,0,1,0,41,8,28,27,0,0,0,0.98069829856927,-2.93085999897508,41,8,28,27,0
3,0,1,0,40,21,0,0,0,0,0,0.957942627852795,-4.53695750520154,40,21,0,0,0
4,0,1,0,35,5,0,0,0,0,0,0.960142841320991,-4.82048346997278,35,5,0,0,0
1,1,1.03193762739571,0,0,0,0,0,0,0,0,1.03193762739571,0,0,0,70.0408461021813,-41.0492340369856,0
2,0,1,0,44,11,29,43,0,0,0,1.08452524340111,-5.90782101653581,44,11,29,43,0
3,0,1,0,26,5,0,0,0,0,0,1.07107939258369,-5.38343809150239,26,5,0,0,0
4,0,1,0,28,11,0,0,0,0,0,1.06760895222887,-5.97979209071345,28,11,0,0,0
1,1,1.04327949540276,0,0,0,0,0,0,0,0,1.04327949540276,0,0,0,97.0993895494576,-11.3813259691526,0
2,0,1,0,44,23,45,49,0,0,0,1.05577105766049,-2.04434072394459,44,23,45,49,0
3,0,1,0,48,19,0,0,0,0,0,1.01901914088123,-2.99806556972565,48,19,0,0,0
4,0,1,0,48,13,0,0,0,0,0,1.01578714005935,-4.54849296834756,48,13,0,0,0
1,1,1.04706593890588,0,0,0,0,0,0,0,0,1.04706593890588,0,0,0,89.6743384425915,-12.2732681016475,0
2,0,1,0,49,15,43,38,0,0,0,1.03953329927185,-6.45617318384332,49,15,43,38,0
3,0,1,0,39,9,0,0,0,0,0,1.028918881666,-6.4730799927536,39,9,0,0,0
4,0,1,0,42,25,0,0,0,0,0,1.01093625783096,-8.67089211481704,42,25,0,0,0
1,1,1.02277158506459,0,0,0,0,0,0,0,0,1.02277158506459,0,0,0,97.8069844573302,-12.6763410725205,0
2,0,1,0,48,21,26,22,0,0,0,1.01191191768616,-5.6990420437106,48,21,26,22,0
3,0,1,0,40,19,0,0,0,0,0,0.998141271801609,-4.48862316242617,40,19,0,0,0
4,0,1,0,33,5,0,0,0,0,0,1.00446679443914,-6.57695717389757,33,5,0,0,0
1,1,1.02793450542928,0,0,0,0,0,0,0,0,1.02793450542928,0,0,0,89.5657923399318,-7.4032448307765,0
2,0,1,0,23,6,20,37,0,0,0,0.988421395630288,-1.60817693906181,23,6,20,37,0
3,0,1,0,49,20,0,0,0,0,0,0.966854326692427,-2.52735035660825,49,20,0,0,0
4,0,1,0,32,25,0,0,0,0,0,0.950114338292138,-1.93132020230225,32,25,0,0,0
1,1,1.0013524088701,0,0,0,0,0,0,0,0,1.0013524088701,0,0,0,82.68408395142,24.2278154777505,0
2,0,1,0,48,22,47,29,0,0,0,0.975070216622582,-4.75381257121087,48,22,47,29,0
3,0,1,0,46,17,0,0,0,0,0,0.963820333973901,-4.81423193822476,46,17,0,0,0
4,0,1,0,34,24,0,0,0,0,0,0.922053136396904,-7.6137326688181,34,24,0,0,0
1,1,1.08119280258459,0,0,0,0,0,0,0,0,1.08119280258459,0,0,0,59.4539531937765,11.1607862107322,0
2,0,1,0,31,19,43,23,0,0,0,1.05801762628842,-3.85988064917696,31,19,43,23,0
3,0,1,0,27,23,0,0,0,0,0,1.03219923218081,-6.19506016362906,27,23,0,0,0
4,0,1,0,43,9,0,0,0,0,0,1.02267433449341,-7.79364340846022,43,9,0,0,0
1,1,1.03221692135426,0,0,0,0,0,0,0,0,1.03221692135426,0,0,0,57.3363055836001,-11.1343406739145,0
2,0,1,0,27,16,46,47,0,0,0,1.03397824308609,-1.26471577383252,27,16,46,47,0
3,0,1,0,38,22,0,0,0,0,0,1.00093411877167,-0.524241509464498,38,22,0,0,0
4,0,1,0,36,23,0,0,0,0,0,1.00723603395605,-1.45179656640829,36,23,0,0,0
1,1,1.00001098862055,0,0,0,0,0,0,0,0,1.00001098862055,0,0,0,61.0882501191924,-17.9247768461044,0
2,0,1,0,33,24,48,44,0,0,0,1.00827394043036,-4.12574482470102,33,24,48,44,0
3,0,1,0,36,9,0,0,0,0,0,0.983215400020387,-5.43068398006868,36,9,0,0,0
4,0,1,0,38,9,0,0,0,0,0,0.974162676225489,-8.95323766951912,38,9,0,0,0
1,1,1.05334699650962,0,0,0,0,0,0,0,0,1.05334699650962,0,0,0,67.5691574547389,-24.1914414876328,0
2,0,1,0,34,23,37,48,0,0,0,1.07220618047325,-4.35330624901027,34,23,37,48,0
3,0,1,0,34,8,0,0,0,0,0,1.05770945764924,-4.47379674084904,34,8,0,0,0
4,0,1,0,35,20,0,0,0,0,0,1.03739586656686,-6.0403494719138,35,20,0,0,0
1,1,1.05827274403078,0,0,0,0,0,0,0,0,1.05827274403078,0,0,0,76.385075393928,-6.62517471446158,0
2,0,1,0,23,23,33,24,0,0,0,1.04806369960941,-3.20827929789424,23,23,33,24,0
3,0,1,0,48,6,0,0,0,0,0,1.03438437631138,-3.67011059983595,48,6,0,0,0
4,0,1,0,36,16,0,0,0,0,0,1.01805726116179,-5.5534192401609,36,16,0,0,0
1,1,1.0866216480395,0,0,0,0,0,0,0,0,1.0866216480395,0,0,0,88.4987159901584,-27.4257661950909,0
2,0,1,0,40,19,45,36,0,0,0,1.07077923343928,-0.887652828027958,40,19,45,36,0
3,0,1,0,43,16,0,0,0,0,0,1.06643200576526,-1.35336860390839,43,16,0,0,0
4,0,1,0,48,20,0,0,0,0,0,1.05233192097124,-1.34527197217725,48,20,0,0,0
1,1,1.08202163834314,0,0,0,0,0,0,0,0,1.08202163834314,0,0,0,49.9395520100622,-33.4363966103879,0
2,0,1,0,31,18,48,49,0,0,0,1.11173391060991,-2.60866038492056,31,18,48,49,0
3,0,1,0,46,10,0,0,0,0,0,1.09300480011636,-3.41868237704276,46,10,0,0,0
4,0,1,0,20,16,0,0,0,0,0,1.08336356305248,-3.71756336210406,20,16,0,0,0
1,1,1.02547138313117,0,0,0,0,0,0,0,0,1.02547138313117,0,0,0,81.597710315919,14.2410351109298,0
2,0,1,0,27,14,43,25,0,0,0,0.997732808267,-0.982843430137009,27,14,43,25,0
3,0,1,0,49,21,0,0,0,0,0,0.96728737270146,-2.94238741194405,49,21,0,0,0
4,0,1,0,45,23,0,0,0,0,0,0.952549355722706,-5.45819227301497,45,23,0,0,0
1,1,1.03620178845721,0,0,0,0,0,0,0,0,1.03620178845721,0,0,0,68.8926489733499,-16.3866044462619,0
2,0,1,0,42,14,21,38,0,0,0,1.03710324489589,-5.67778186064557,42,14,21,38,0
3,0,1,0,25,16,0,0,0,0,0,1.03086485400246,-5.3473206397873,25,16,0,0,0
4,0,1,0,21,9,0,0,0,0,0,1.01952916628913,-6.25214184212554,21,9,0,0,0
1,1,1.02426160685002,0,0,0,0,0,0,0,0,1.02426160685002,0,0,0,63.6274918016364,-15.4714587723602,0
2,0,1,0,41,18,49,32,0,0,0,1.02047779803561,-0.839641438438859,41,18,49,32,0
3,0,1,0,48,5,0,0,0,0,0,0.999086443440395,-1.12488544685851,48,5,0,0,0
4,0,1,0,22,24,0,0,0,0,0,0.984171760241352,-2.68960729649181,22,24,0,0,0
1,1,1.08761287761479,0,0,0,0,0,0,0,0,1.08761287761479,0,0,0,60.5746094050313,-37.2164859372798,0
2,0,1,0,33,7,26,32,0,0,0,1.11299864164275,-3.22331027815414,33,7,26,32,0
3,0,1,0,26,5,0,0,0,0,0,1.08056207652567,-2.98521890639977,26,5,0,0,0
4,0,1,0,26,11,0,0,0,0,0,1.08641632147099,-5.15015767272163,26,11,0,0,0
1,1,1.0874469745423,0,0,0,0,0,0,0,0,1.0874469745423,0,0,0,48.1929597764705,-7.29711544765967,0
2,0,1,0,24,8,48,36,0,0,0,1.10272387874028,-2.8660891192358,24,8,48,36,0
3,0,1,0,47,20,0,0,0,0,0,1.05712261360317,-5.48247385831927,47,20,0,0,0
4,0,1,0,24,20,0,0,0,0,0,1.0507507746693,-5.83430041434143,24,20,0,0,0
1,1,1.04616224019278,0,0,0,0,0,0,0,0,1.04616224019278,0,0,0,65.3294675207126,4.19253097090451,0
2,0,1,0,40,22,50,39,0,0,0,1.03841051680947,-3.77950868910774,40,22,50,39,0
3,0,1,0,37,21,0,0,0,0,0,1.02703044825311,-3.432018411628,37,21,0,0,0
4,0,1,0,37,22,0,0,0,0,0,1.01617671189602,-3.50078466825486,37,22,0,0,0
1,1,1.06458692867555,0,0,0,0,0,0,0,0,1.06458692867555,0,0,0,60.5238799899329,-19.8664769064381,0
2,0,1,0,26,19,31,34,0,0,0,1.07473175091496,-3.73864913318727,26,19,31,34,0
3,0,1,0,41,15,0,0,0,0,0,1.05434041779794,-5.38612648305763,41,15,0,0,0
4,0,1,0,23,6,0,0,0,0,0,1.06355129858665,-6.60567934459637,23,6,0,0,0
1,1,1.06178985596815,0,0,0,0,0,0,0,0,1.06178985596815,0,0,0,68.4027591226464,-10.3130857834696,0
2,0,1,0,26,18,37,21,0,0,0,1.04356991065206,-2.06722603008147,26,18,37,21,0
3,0,1,0,42,20,0,0,0,0,0,1.03131850105996,-2.30551559132745,42,20,0,0,0
4,0,1,0,35,5,0,0,0,0,0,1.02134301278919,-2.98468313317984,35,5,0,0,0
1,1,1.08592104248814,0,0,0,0,0,0,0,0,1.08592104248814,0,0,0,114.243071697818,7.37701044477026,0
2,0,1,0,50,23,27,36,0,0,0,1.05442301090963,-8.7356521252671,50,23,27,36,0
3,0,1,0,44,23,0,0,0,0,0,1.01596908359153,-10.5259495799069,44,23,0,0,0
4,0,1,0,42,11,0,0,0,0,0,1.01317435331169,-12.2637271990317,42,11,0,0,0
1,1,1.06274326375727,0,0,0,0,0,0,0,0,1.06274326375727,0,0,0,85.9832788594732,-14.7267706435091,0
2,0,1,0,49,18,28,31,0,0,0,1.06084094951774,-1.28683436876689,49,18,28,31,0
3,0,1,0,27,20,0,0,0,0,0,1.0457838772311,-2.52861610444849,27,20,0,0,0
4,0,1,0,37,7,0,0,0,0,0,1.04586428334113,-3.61563604966209,37,7,0,0,0
1,1,1.08347430462679,0,0,0,0,0,0,0,0,1.08347430462679,0,0,0,70.029643089075,5.45539545557094,0
2,0,1,0,40,10,29,23,0,0,0,1.05933409006612,-3.37409768627379,40,10,29,23,0
3,0,1,0,28,19,0,0,0,0,0,1.04016728645446,-3.73326143873871,28,19,0,0,0
4,0,1,0,29,22,0,0,0,0,0,1.02775187864293,-4.46689057289837,29,22,0,0,0
1,1,1.01402593213064,0,0,0,0,0,0,0,0,1.01402593213064,0,0,0,58.3742869607558,-13.1887585984222,0
2,0,1,0,42,7,33,29,0,0,0,1.01533826513861,-3.96649669896215,42,7,33,29,0
3,0,1,0,23,6,0,0,0,0,0,1.00102693485648,-4.05318824899601,23,6,0,0,0
4,0,1,0,25,22,0,0,0,0,0,0.976207797897737,-5.95122805517011,25,22,0,0,0
